Latitude,Longitude,name,styleUrl,styleHash,styleMapHash,description,ID,FacebookID,Name,Flag,FbURL,TwitterURL,InstaURL,Email,Region,Lat,Lng,gx_media_links
37.872279,-122.281694,Berkeley Fish Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BerkeleyFishSave/,,,,,,,,,,,,
52.54212,13.426151,Berlin Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BerlinAnimalSave/,,,,,,,,,,,,
52.527762,13.442287,Berlin Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BerlinChickenSave/,,,,,,,,,,,,
23.234297,77.409325,Bhopal Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Bhopal-Animal-Save-531035994087919/,,,,,,,,,,,,
52.029878,8.547284,Bielefeld Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/bielefeldanimalsave/,,,,,,,,,,,,
43.260749,-2.926612,Bilbao Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/bilbaoanimalsave/,,,,,,,,,,,,
49.580457,13.54393,Blovice Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BloviceAnimalSave/,,,,,,,,,,,,
4.721146,-74.091701,Bogota Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/bogotaanimalsave/,,,,,,,,,,,,
44.486464,11.335119,Bologna Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/bolognaanimalsave/,,,,,,,,,,,,
53.577861,-2.418785,Bolton Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/boltonchickensave/,,,,,,,,,,,,
57.720744,12.940521,Borås Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/borasanimalsave/,,,,,,,,,,,,
44.829726,-0.569318,Bordeaux animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/savemovementbordeaux/,,,,,,,,,,,,
42.337357,-71.066586,Boston Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BostonAnimalSave/,,,,,,,,,,,,
42.347254,-71.08667,Boston Fish Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BostonFishSave/,,,,,,,,,,,,
50.721909,-1.900766,Bournemouth Fur Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BournemouthFurAnimalSave/,,,,,,,,,,,,
41.554655,-8.422751,Braga Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/bragaanimalsave/,,,,,,,,,,,,
43.721059,-79.791816,Brampton Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BramptonChickenSave/,,,,,,,,,,,,
48.146891,17.14613,Bratislava Fish Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BA.fish.save/,,,,,,,,,,,,
48.159718,17.087078,Bratislava Fur Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BA.fur.animal.save/,,,,,,,,,,,,
53.071361,8.79682,Bremen Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BremenAnimalSave/,,,,,,,,,,,,
-27.494568,153.037319,Brisbane Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/brisbaneanimalsave/,,,,,,,,,,,,
51.447802,-2.590628,Bristol Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/bristolanimalsave/,,,,,,,,,,,,
49.187616,16.601306,Brno Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/brnochickensave/,,,,,,,,,,,,
40.676624,-73.945512,Brooklyn Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/brooklynchickensave/,,,,,,,,,,,,
40.71648,-73.848669,Brooklyn-Queens Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/brooklynqueensanimalsave/,,,,,,,,,,,,
50.829924,4.369763,Brussels Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/brusselsanimalsave,,,,,,,,,,,,
48.033686,10.725842,Buchloe Cow Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.instagram.com/buchloecowsave/,,,,,,,,,,,,
49.150732,17.00222,Bučovice Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/bucoviceanimalsave/,,,,,,,,,,,,
-34.641834,-58.368044,Buenos Aires Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.instagram.com/baanimalsave/,,,,,,,,,,,,
42.882858,-78.856671,Buffalo Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/BuffaloAnimalSave/,,,,,,,,,,,,
40.695977,-73.913396,"Bushwick Animal Save, linden street, brooklyn nyc",#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Bushwick-Animal-Save-linden-street-brooklyn-nyc-244407089603145/,,,,,,,,,,,,
40.700076,-73.921722,Bushwick Animal Save: Doubao Live Poultry,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Bushwick-Animal-Save-Doubao-Live-Poultry-978442025683379/,,,,,,,,,,,,
-28.650274,153.599531,Byron Bay Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/lovingkindnessnow/,,,,,,,,,,,,
50.946409,1.861109,Calais Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/calaisanimalsave/,,,,,,,,,,,,
51.064205,-114.085981,Calgary Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/calgaryanimalsave/,,,,,,,,,,,,
51.036183,-114.105344,Calgary Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/calgarysave/,,,,,,,,,,,,
3.417168,-76.544203,Cali Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/calianimalsave/,,,,,,,,,,,,
-35.318102,149.09784,Canberra Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CanberraAnimalSave/,,,,,,,,,,,,
21.182159,-86.834845,Cancún Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/savemovementcancun/,,,,,,,,,,,,
21.16295,-86.830038,Cancún Fish Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Canc%C3%BAn-Fish-Save-107155800742704/,,,,,,,,,,,,
-34.528712,-56.280437,Canelones Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/canelonesanimalsave/,,,,,,,,,,,,
43.435491,-3.842787,Cantabria Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cantabriaanimalsave/events/?ref=page_internal,,,,,,,,,,,,
41.669687,-70.26193,Cape Cod Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CapeCodAnimalSave/,,,,,,,,,,,,
-33.955037,18.483982,Cape Town Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/capetownanimalsave/,,,,,,,,,,,,
37.623903,-0.994816,Cartagena Animal Save - Stop Live Export,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cartagenaanimalsavestopliveexports/,,,,,,,,,,,,
10.38441,-75.479515,Cartagena de Indias Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cartagenadeindiasanimalsave/,,,,,,,,,,,,
41.644295,-4.732794,Castilla y León Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cylanimalsave/events/?ref=page_internal,,,,,,,,,,,,
19.407996,-99.118624,CDMX Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CDMXAnimalSave/,,,,,,,,,,,,
46.238138,15.262243,Celje Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/celjeanimalsave/,,,,,,,,,,,,
39.96264,-82.973319,Central Ohio Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/centralohioanimalsave/events/?ref=page_internal,,,,,,,,,,,,
39.865896,-77.047384,Central PA Farmed Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CenralPAFarmedAnimalSave/events/?ref=page_internal,,,,,,,,,,,,
50.073876,14.858853,Český Brod Pig Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/ceskybrodanimalsave/,,,,,,,,,,,,
49.745445,18.625341,Český Těšín Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/ceskytesinanimalsave/,,,,,,,,,,,,
-27.454489,-58.985561,Chaco Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/chacoanimalsave/events/?ref=page_internal,,,,,,,,,,,,
53.305612,-3.520592,Cheshire East Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CheshireEastAnimalSave/events/?ref=page_internal,,,,,,,,,,,,
18.756706,98.995764,Chiang Mai Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/chiangmaianimalsave/,,,,,,,,,,,,
19.877306,99.84559,Chiang Rai Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Chiang-Rai-Animal-Save-398210087656922/,,,,,,,,,,,,
34.018735,-117.702501,Chino Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/chinocowsave/events/?ref=page_internal,,,,,,,,,,,,
-43.551534,172.674179,Christchurch Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.instagram.com/christchurchanimalsave/,,,,,,,,,,,,
39.076175,-84.502293,Cincinnati Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Cincinnati-Animal-Save-2258297877518937/,,,,,,,,,,,,
41.491943,-81.723369,Cleveland Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/clevelandsave/,,,,,,,,,,,,
52.840071,8.041228,Cloppenburg Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cloppenburganimalsave/,,,,,,,,,,,,
46.782281,23.604368,Cluj-Napoca Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cjanimalsave/,,,,,,,,,,,,
-17.408494,-66.181887,Cochabamba Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Cochabamba-Animal-Save-326018144800544/,,,,,,,,,,,,
40.216526,-8.395332,Coimbra Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/coimbraanimalsave/,,,,,,,,,,,,
51.896766,0.887254,Colchester Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/colchesteranimalsave/,,,,,,,,,,,,
6.89139,79.909276,Colombo Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/colomboanimalsave/,,,,,,,,,,,,
-34.137306,-57.588424,Colonia Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Colonia-Animal-Save-111532723659578/,,,,,,,,,,,,
33.994482,-81.030179,Columbia SC Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/columbiascanimalsave/,,,,,,,,,,,,
45.808013,9.074957,Como Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/comoanimalsave/,,,,,,,,,,,,
53.630454,-8.189603,Connaught Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/connaughtanimalsave/events/?ref=page_internal,,,,,,,,,,,,
41.516503,-72.70764,Connecticut Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Connecticut-Animal-Save-1457064691080156/events/?ref=page_internal,,,,,,,,,,,,
54.642241,-6.740037,Cookstown Pig Save Vigil,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/groups/1340129099444087/,,,,,,,,,,,,
55.681456,12.592392,Copenhagen Fish Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.instagram.com/copenhagenfishsave/,,,,,,,,,,,,
-31.419802,-64.21666,Córdoba Animal Save - Argentina,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CordobaAnimalSave/,,,,,,,,,,,,
51.888771,-8.473451,Cork Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/savemovementcork/,,,,,,,,,,,,
27.767994,-97.423832,Corpus Christi Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CorpusChristiAnimalSave/,,,,,,,,,,,,
-27.476882,-58.822427,Corrientes Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/corrientesanimalsave/events/?ref=page_internal,,,,,,,,,,,,
43.362856,-8.415647,Coruña Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/corunaanimalsave/,,,,,,,,,,,,
18.819319,-98.949919,Cuautla Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/CuautlaASM/,,,,,,,,,,,,
18.927469,-99.216361,Cuernavaca Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cuernavacaanimalsave/,,,,,,,,,,,,
54.198583,-3.077,Cumbria Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/cumbriaanimalsave/events/?ref=page_internal,,,,,,,,,,,,
-13.521812,-71.959848,Cusco Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Cusco-Animal-Save-761051940927526/,,,,,,,,,,,,
54.529046,-1.560129,Darlington And Teesside Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/DarlingtonAndTeessideAnimalSave/,,,,,,,,,,,,
8.42347,-82.438831,David Health Save,,,,https://www.facebook.com/DavidHealthSave,,,,,,,,,,,,
53.201217,-3.023042,Deeside Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/DeesideChickenSave/events/?ref=page_internal,,,,,,,,,,,,
30.316953,78.042541,Dehradun Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Dehradun-Animal-Save-401937757087660/,,,,,,,,,,,,
28.666346,77.199608,Delhi Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Delhi-Animal-Save-2428098074078443/,,,,,,,,,,,,
38.839142,0.10644,Dénia Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/deniaanimalsave/,,,,,,,,,,,,
39.738742,-104.961662,Denver Baby Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/denverbabyanimalsave/,,,,,,,,,,,,
52.920461,-1.469831,Derbyshire Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/derbyshiresave/events/?ref=page_internal,,,,,,,,,,,,
50.507654,-3.532695,Devon Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/DevonAnimalSave/events/?ref=page_internal,,,,,,,,,,,,
32.751064,-97.244689,DFW Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/dfwanimalsave/events/?ref=page_internal,,,,,,,,,,,,
63.418778,10.428962,Ditch Dairy SAVE Lives Trondheim,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/ditchdairytrondheim/,,,,,,,,,,,,
53.523604,-1.116762,Doncaster Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/doncasteranimalsave/,,,,,,,,,,,,
50.735817,-1.919425,Dorset Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/dorsetanimalsave/events/?ref=page_internal,,,,,,,,,,,,
51.519906,7.459116,Dortmund Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Dortmund-Animal-Save-382595528924233/,,,,,,,,,,,,
51.044306,13.725894,Dresden Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Dresden-Animal-Save-1588710674553816/,,,,,,,,,,,,
47.989834,17.625179,Dunajská Streda Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/dsanimalsave/,,,,,,,,,,,,
56.481217,-3.05534,Dundee Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/dundeeanimalsave/events/?ref=page_internal,,,,,,,,,,,,
24.024502,-104.648068,Durango Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Durangoanimalsave/,,,,,,,,,,,,
-33.37591,-56.521892,Durazno Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Durazno-Animal-Save-106324947495101/events/?ref=page_internal,,,,,,,,,,,,
44.044148,-79.458595,Durham Region Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/DurhamRegionAnimalSave/events/?ref=page_internal,,,,,,,,,,,,
51.515797,-0.049508,East London Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/EastLondonChickenSave/events/?ref=page_internal,,,,,,,,,,,,
55.962795,-3.180544,Edinburgh and the Lothians Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/edinburghandthelothiansanimalsave/,,,,,,,,,,,,
53.526248,-113.493752,Edmonton Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/edmontonanimalsave/,,,,,,,,,,,,
-41.96732,-71.534589,El Bolsón Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.instagram.com/elbolsonanimalsave/,,,,,,,,,,,,
50.97594,11.037827,Erfurt Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/erfurtanimalsave/,,,,,,,,,,,,
51.583795,0.33578,Essex Pig Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/EssexPigSave/events/?ref=page_internal,,,,,,,,,,,,
44.042503,-123.094226,Eugene Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Eugene-Animal-Save-223081821879480/,,,,,,,,,,,,
60.171233,24.990463,Finland Fur Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/FinlandFurAnimalSave/events/?ref=page_internal,,,,,,,,,,,,
43.752738,11.253954,Firenze Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/firenzeanimalsave/,,,,,,,,,,,,
39.466462,-0.391895,Fish Save España,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/FishSaveSpain/events/?ref=page_internal,,,,,,,,,,,,
41.459822,15.545715,Foggia Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/foggiaanimalsave/,,,,,,,,,,,,
60.812277,23.627515,Forssa Pig Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/ForssaPigSave/,,,,,,,,,,,,
41.089814,-85.127881,Fort Wayne Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/fortwayneanimalsave/,,,,,,,,,,,,
47.98835,7.834589,Freiburg Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/freiburg.animalsave/,,,,,,,,,,,,
36.746495,-119.820152,Fresno Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Fresno-Animal-Save-788532744664592/events/?ref=page_internal,,,,,,,,,,,,
49.679317,18.358997,Frýdek-Místek Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/frydekmistekchickensave/,,,,,,,,,,,,
32.659235,-16.932395,Funchal Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/funchalanimalsave/,,,,,,,,,,,,
38.966884,-0.1882,Gandia Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/gandiaanimalsave/,,,,,,,,,,,,
51.162558,4.995491,Geel Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Geel-Animal-Save-565626573957081/,,,,,,,,,,,,
51.148207,-2.713591,Glastonbury Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/glastonburyanimalsavemovement/,,,,,,,,,,,,
51.866852,-2.230153,Gloucestershire Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/gloucestershireanimalsave/events/?ref=page_internal,,,,,,,,,,,,
15.316992,74.089147,Goa Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/goaanimalsave/,,,,,,,,,,,,
43.742475,-81.713902,Goderich Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/groups/229503377568446/,,,,,,,,,,,,
-28.023886,153.405652,Gold Coast Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/GoldCoastAS/events/?ref=page_internal,,,,,,,,,,,,
27.132584,81.964926,Gonda Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/GondaAnimalSave/,,,,,,,,,,,,
45.935852,13.622489,Gorizia Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/goriziaanimalsave/,,,,,,,,,,,,
46.676827,15.993287,Gornja Radgona Pig Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Gornja-Radgona-Pig-Save-2104324159886339/,,,,,,,,,,,,
57.688236,11.960441,Göteborg Fish Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/goteborgfishsave/,,,,,,,,,,,,
28.071434,-15.457388,Gran Canaria Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/GranCanariaSave/,,,,,,,,,,,,
37.167327,-3.592902,Granada Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/granadaanimalsave/,,,,,,,,,,,,
42.961985,-85.652708,Grand Rapids Farmed Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/GrandRapidsFarmAnimalSave/,,,,,,,,,,,,
47.079471,15.418618,Graz Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/grazanimalsave/,,,,,,,,,,,,
34.863109,-82.390348,Greenville SC Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/gscas1/events/?ref=page_internal,,,,,,,,,,,,
45.183612,5.727044,Grenoble Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/grenobleanimalsave/,,,,,,,,,,,,
20.675511,-103.380318,Guadalajara Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/guadalajaraanimalsave/,,,,,,,,,,,,
6.28112,-75.444054,Guarne Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/guarneanimalsave/events/?ref=page_internal,,,,,,,,,,,,
14.629755,-90.513407,Guatemala Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Guatemalaanimalsave/events/?ref=page_internal,,,,,,,,,,,,
-2.205675,-79.895235,Guayaquil Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/GuayaquilAnimalSave/,,,,,,,,,,,,
43.541238,-80.266947,Guelph Cow Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/guelphcowsave/,,,,,,,,,,,,
51.234468,-0.577955,Guildford Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/GuildfordAnimalSave/,,,,,,,,,,,,
53.724619,-1.865016,Halifax Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/halifaxanimalsave/,,,,,,,,,,,,
51.512308,11.96173,Halle Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HalleAnimalSave/,,,,,,,,,,,,
53.536033,10.037486,Hamburg Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HamburgAnimalSave/,,,,,,,,,,,,
43.237325,-79.834557,Hamilton Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/hamiltonsavegroup/,,,,,,,,,,,,
43.224545,-79.878217,Hamilton Fur Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Hamilton-Fur-Animal-Save-752230018456576/,,,,,,,,,,,,
-37.779542,175.253112,Hamilton NZ Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HamiltonNZAnimalSave/,,,,,,,,,,,,
52.379774,9.739413,Hannover Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HannoverAnimalSave/,,,,,,,,,,,,
21.029628,105.836325,Hanoi Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Hanoi-Animal-Save-2430589570306173/,,,,,,,,,,,,
40.812968,-73.941437,Harlem Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HarlemAnimalSave/events/?ref=page_internal,,,,,,,,,,,,
50.92702,5.345394,Hasselt Calf Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/hasseltcalfsave/,,,,,,,,,,,,
40.265043,-75.308319,Hatfield Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/hatfieldanimalsave/events/?ref=page_internal,,,,,,,,,,,,
56.043366,12.702457,Helsingborg Fish Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/helsingborgfishsave/,,,,,,,,,,,,
60.183836,24.906349,Helsinki Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HelsinkiAnimalSave/,,,,,,,,,,,,
35.33426,25.139534,Heraklion Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Heraklion-Animal-Save-1034290950101196/,,,,,,,,,,,,
52.058172,-2.709215,Herefordshire Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HerefordshireAnimalSave/events/?ref=page_internal,,,,,,,,,,,,
51.792479,-0.092697,Hertfordshire Chicken Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/HertfordshireChickenSave/events/?ref=page_internal,,,,,,,,,,,,
41.550958,-87.257004,Hobart Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/hobartanimalsave/events/?ref=page_internal,,,,,,,,,,,,
55.851067,13.663228,Hörby Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/hoerbyanimalsave/,,,,,,,,,,,,
29.742747,-95.350443,Houston Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/houstonanimalsave/,,,,,,,,,,,,
47.480298,19.024697,Hungary Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/hungaryanimalsave/events/?ref=page_internal,,,,,,,,,,,,
43.513002,-96.771599,Huron Turkey Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Huron-Turkey-Save-229646020528355/events/?ref=page_internal,,,,,,,,,,,,
17.385757,78.457484,Hyderabad Animal Save,#icon-1899-E65100,-51a0a3cd,[object Object],https://www.facebook.com/Hyderabad-Animal-Save-994540217396726/,,,,,,,,,,,,
